text1,text2,text3,text4,class
com,xbox,rev,princeofper,4
http,www,newadvent,org,13
cnd,pvt,k,oh,13
com,index,asp,id,4
www,dcs,gla,ac,11
http,www,walkingguideireland,com,9
www,bbc,co,uk,8
http,www,ldi,co,11
http,www,geocities,com,11
com,pc,silent,storm,7
gamefaqs,com,console,dreamcast,4
geocities,co,jp,neverland,7
members,tripod,com,scott,14
bcs,bl,apl,bryo,11
genuine,imitation,life,gazette,1
http,www,theohzone,net,12
edu,athletics,teams,cfm,14
a,slam,index,htm,0
http,www,xoxgift,com,0
schcom,rojc,mdic,mc,8
http,kotaku,com,first,7
rcn,com,alderete,humor,9
http,www,manzoku,or,0
www,angelfire,com,wa,13
http,www,stjoemed,com,5
http,www,starchefs,com,6
http,www,buyhawaiianmusic,com,12
pagina,jsp,id,e,11
www,pbs,org,wgbh,7
www,downfieldgolf,co,uk,14
http,www,bio,msu,10
http,www,hlbcpa,com,2
http,www,synergysw,com,3
http,www,usmfreepress,org,8
http,www,formanscockers,com,9
http,www,angelfire,com,1
edu,ffci,index,php,11
newlondoncountyguide,com,cassidyhouse,htm,6
bahai,library,org,unpubl,13
www,pinnacleacademy,co,uk,14
nefertiti,iwebland,com,bestiary,1
http,www,cdcg,org,6
http,www,theprogress,com,9
ts,zoo,wnv,wnv,5
free,porn,videos,in,0
ucla,edu,elviss,piragi,6
on,ca,teens,html,7
www,fda,gov,cder,5
http,www,pbbt,com,9
index,aspx,tab,crossc,14
http,www,overseas,retirement,3
http,www,johnsnyder,biz,8
fda,gov,lrd,advice,6
rock,band,tripod,com,1
http,www,squawcreek,com,14
kidsource,com,kidsource,pages,5
http,www,jeffreybuttle,com,14
www,gamerevolution,com,oldsite,4
http,headcoverings,by,devorah,13
http,www,plan,japan,7
gallery,of,the,worl,6
cgi,generic,strattera,htm,5
review,mgs,main,php,4
wii,ign,com,objects,7
http,www,head,start,6
geocities,com,pipeline,ridge,14
iae,nl,users,mhx,3
www,gamestats,com,objects,7
http,www,worldofspectrum,org,4
http,www,theiet,org,11
www,wildaboutbritain,co,uk,11
yam,com,promote,festival,7
http,www,angelfire,com,11
http,ps,gamespy,com,7
http,www,tristate,media,8
com,group,malk,ooc,4
www,angelfire,com,goth,1
realguide,real,com,category,8
epicurious,com,recipes,recipe,6
gamespy,com,nintendo,ds,7
kitchen,recipes,soupsand,ss,6
www,bbwsexpixxx,com,foot,0
http,www,curcioaudio,com,2
http,www,bymaurita,com,12
www,girl,nude,com,0
io,com,sjohn,unlimited,4
eu,generalreport,es,a,7
http,www,amateur,sex,0
http,saffron,netfirms,com,12
www,oikos,ekol,lu,11
http,www,mindbreakers,com,4
http,www,studiocitytattoo,com,1
com,games,products,psx,4
au,guardian,guardian,html,8
cps,unizar,es,jlsubias,11
emedicine,com,med,topic,5
http,www,emeraldfloors,com,12
howstuffworks,com,pda,htm,3
http,www,spankingutopia,com,0
http,www,clearlightbooks,com,12
men,for,women,w,0
http,www,tnl,ink,13
com,ethnic,americas,ca,6
www,msnbc,msn,com,8
www,csupomona,edu,armenian,13
tripod,com,snatch,html,1
http,www,therecoverygroup,org,5
http,news,bbc,co,7
http,www,mattsmusicpage,com,1
a,pornsite,com,angie,0
www,nysaes,cornell,edu,11
americanheart,org,presenter,jhtml,5
xxx,blowjobs,and,facial,0
http,www,interstatechemical,com,2
http,www,library,ucsb,1
apps,pbcs,dll,section,8
www,digital,web,com,10
http,www,botany,hawaii,11
http,www,bobhostetler,com,8
stareastnet,com,tc,main,1
http,www,allmusic,com,1
com,bagua,energy,html,14
http,www,pfnepal,com,13
http,www,homeplanningnews,com,8
gov,entrez,query,fcgi,5
www,quality,adult,sex,0
www,drasticmeasures,com,femdom,0
cll,acor,org,cllfaq,5
http,wearcam,org,head,3
www,ianbard,co,uk,6
http,www,kiplog,com,6
http,www,why,com,3
http,www,fortworthgov,org,11
pornzite,com,bdsm,gold,0
avc,edu,mensbasketball,mbbo,14
www,npwrc,usgs,gov,11
stevenwillingale,com,ou,ou,10
http,chefsearch,dmoz,aol,3
pub,setop,setop,html,11
com,gamesell,p,htm,4
http,www,babesinheels,com,0
aafp,org,afp,ap,5
www,geocities,com,cycler,13
http,www,painking,com,0
http,cjmu,tripod,com,4
http,hotel,cancan,com,0
http,wquinn,tripod,com,6
toshiba,co,jp,care,7
http,www,wfu,edu,11
http,www,angelfire,com,1
classicmotor,co,uk,cmmevent,9
http,www,gamespot,com,4
http,www,angelfire,com,6
june,jun,wen,html,11
http,www,deafhello,com,5
http,thuglifetazz,tripod,com,14
http,blog,meriwilliams,com,3
ca,us,cbailey,pp,8
http,www,babychums,com,6
www,geocities,com,debblm,5
http,www,qualitative,research,5
www,pcworld,com,article,3
http,jam,canoe,ca,1
www,adult,sex,sites,0
autos,aol,com,used,6
http,www,heartswayhospice,org,5
http,www,int,comp,2
http,www,fatfree,com,6
http,www,ocregister,com,8
org,cathen,a,htm,13
www,nickyee,com,hub,5
vivacincodemayo,org,history,htm,13
http,www,nonpiercingjewelry,com,0
fourfatchicks,com,reviews,alida,4
intl,com,definitions,htm,10
gamesfirst,com,reviews,paul,4
http,www,templebnaijeshurun,org,13
org,cathen,b,htm,13
http,www,woodleyhammersfc,co,14
http,www,gigglescomedy,com,1
http,research,haifa,ac,10
http,www,wormspit,com,7
pbs,org,empires,thegreeks,7
www,media,underground,net,8
www,news,journal,com,8
http,www,ataru,karate,14
luther,com,wlc,wca,13
edu,uwfmain,homepage,podcasts,10
www,angelfire,com,realm,4
com,soups,soups,rec,6
www,physics,ncsu,edu,11
http,www,screenco,online,2
www,geocities,com,thesaiyantrainer,4
http,www,sac,ac,11
www,qas,church,org,9
hot,free,sex,free,0
dhost,info,peoplescommunity,electronicw,4
com,red,hot,bear,12
recipesource,com,soups,soups,6
http,www,leaguelineup,com,14
www,cin,org,spirit,13
com,tokyo,temple,gol,1
www,aogusma,org,soc,10
retecal,es,pelumar,temp,7
http,www,uah,edu,14
http,hrcam,com,pussy,0
freewill,baptist,church,org,13
com,au,publishing,imperfect,3
http,www,hrw,org,13
newark,rutgers,edu,admissions,10
ietf,org,html,rfc,3
newadvent,org,cathen,a,13
gamespot,com,ps,action,7
http,www,autodraw,com,3
www,sloppyseconds,com,lactatingca,0
mmhe,sec,ch,ch,5
org,games,arthur,arthur,4
http,www,nationalgeographic,com,11
http,www,apccomponents,com,2
http,www,angelfire,com,13
http,www,connection,com,3
users,bigpond,com,louy,2
http,www,vanosteen,com,13
http,www,lafashionmarket,com,2
http,www,adobe,com,3
http,www,attpbgolf,com,14
en,wikipedia,org,wiki,13
http,www,jenarichards,com,12
lineone,net,gsward,pages,13
edu,eppstein,junkyard,tili,11
http,s,webring,com,4
csail,mit,edu,medg,3
http,www,wpcidrugfree,com,5
http,www,infoplease,com,1
com,lupin,anr,rupan,1
http,www,privemeisjes,com,0
http,www,pnas,org,11
http,www,milfordobgyn,com,5
com,web,news,index,8
culinarycafe,com,drinks,classic,6
sexpictures,com,sextoys,index,0
www,wired,com,science,3
http,www,icehouserinks,com,10
xs,all,nl,thebeal,11
eti,uva,nl,bis,11
fastq,com,jbpratt,education,10
http,www,wellingtonnanniescollege,co,10
www,jbg,co,uk,3
http,sigact,acm,org,3
http,www,landwriter,co,8
http,www,geocities,com,11
com,pc,action,earthwormjim,4
http,www,timocom,com,2
lezpic,com,sexy,lesbians,0
http,www,rayhartl,com,12
http,www,mcs,csuhayward,7
www,geocities,com,northwestbigfoot,11
shows,show,drug,ab,7
www,geocities,com,the,9
http,us,imdb,com,1
http,www,wissota,com,12
http,wwwmnmteam,informatik,uni,3
http,www,nlj,org,10
bhcs,nsw,edu,au,10
http,www,angelfire,com,1
http,www,stanslaughter,com,11
edu,faculty,hrosenba,w,2
http,jupiternielsenflameworking,com,hawaiian,11
http,www,shopbriarpatch,com,12
www,centralconnector,com,games,4
washingtonpost,com,wp,srv,11
http,www,katanacentral,co,9
angelfire,com,comics,fake,1
www,austwiz,com,hq,4
games,teamxbox,com,xbox,4
http,www,oxbridge,org,10
http,www,getragene,hoeschen,0
www,nexicom,net,x,8
http,www,wildflowers,northlighthorses,12
tnasupermarket,com,sites,maggiesmom,0
http,www,recipesource,com,6
www,agt,net,public,12
http,www,mbbc,edu,14
de,english,news,news,14
http,olddoc,tmu,edu,5
http,www,crystalball,com,11
emailman,com,index,html,3
www,rottentomatoes,com,celebrity,1
girls,com,horny,black,0
http,www,aliciasrecipes,com,6
http,www,paradigmasoft,com,3
www,dipbot,unict,it,11
http,members,lycos,co,6
zarf,gamerev,lexpress,html,4
ushistory,org,betsy,index,10
humormatters,com,kidsjoke,htm,7
http,www,tcmpage,com,5
usa,mi,b,html,13
flags,net,mals,htm,10
www,staffordaerotechnologies,co,uk,2
yahoo,com,group,rpg,4
masonic,crusan,net,index,13
homepage,mac,com,attorney,3
http,www,gamespot,com,4
org,cathen,d,htm,13
mcs,csuhayward,edu,malek,7
www,princeton,edu,renaiss,10
www,metal,coven,dk,1
http,www,aapnetwork,net,2
taree,yourguide,com,au,8
http,www,virtualcities,com,6
www,nakedfuckpics,com,strap,0
j,net,obi,sec,7
com,archives,uk,racing,13
http,www,mscd,edu,8
yahoo,com,group,not,13
www,adelaide,edu,au,8
gci,net,holden,mframe,10
alldata,com,recall,make,9
www,soilfilters,com,au,2
www,amtgard,eh,com,4
www,skyone,co,uk,4
www,cookitsimply,com,fish,6
uk,wildlife,birdguide,name,7
http,www,camphawthorne,org,9
ucsbgauchos,cstv,com,sports,14
sheets,satin,wash,sati,6
www,geocities,com,beloved,13
members,lycos,co,uk,4
users,wt,w,index,7
com,site,syws,chinese,6
http,business,fortunecity,com,3
buttbutts,com,indexbbs,html,0
game,software,all,pc,4
www,math,tau,ac,11
http,www,dbspecialists,com,3
http,astrosoc,soc,ru,10
http,www,newstodaynet,com,8
http,csi,truman,edu,10
www,free,gay,porn,0
www,cmbozeman,org,cgi,10
https,in,pinterest,com,13
wii,gamespy,com,wii,7
ps,gamezone,com,gzreviews,4
http,www,jbg,co,3
nsw,gov,au,cgi,11
http,www,thailandhandicrafts,com,12
http,www,mcgilltribune,com,8
com,dash,bomber,html,4
com,artist,default,asp,1
www,free,porn,u,0
http,www,wuu,org,13
com,products,amlc,index,3
http,www,w,org,10
http,www,abrf,org,11
www,magdjcr,co,uk,10
uk,stork,wn,htm,11
hawaii,edu,faculty,carr,11
gamesfirst,com,reviews,aaron,4
schools,hall,highlights,in,8
clubs,roguecc,edu,byline,8
http,lesleycooks,tripod,com,6
www,incwell,com,biographies,7
www,infant,bedding,com,12
http,www,up,com,7
http,www,art,therapy,5
slutskaya,by,ru,indeng,14
http,news,nationalgeographic,com,7
http,www,matchingsox,com,14
edu,mad,ancient,africa,7
http,www,asia,boys,0
http,www,monitor,net,13
www,recipesource,com,soups,6
http,www,sonoransar,org,5
clubofamsterdam,com,event,asp,10
www,bbc,co,uk,4
bellmuseum,org,herpetology,main,9
www,bright,net,double,4
http,www,nzbirds,com,11
www,cjonline,com,stories,13
http,www,allthingschristmas,com,7
angelfire,com,pa,autoimmunedisease,5
montgomerymscenter,org,index,htm,5
http,www,bmdbooks,com,12
com,show,detail,asp,1
www,dmhcares,org,foundation,5
mutsnmoggies,co,uk,shop,12
http,www,strengir,is,9
http,www,kidshealth,org,7
http,www,ravenswing,com,0
www,umanitoba,ca,colleges,13
fourdir,com,dakota,htm,13
http,members,tripod,com,12
dk,dko,kuk,e,14
com,sportselect,dbml,db,14
com,script,main,art,5
about,com,od,thepressandjour,8
http,www,pa,newspaper,8
http,recipecircus,com,recipes,6
www,rochester,edu,athletics,14
http,www,celebrity,pics,9
http,www,fs,fed,11
www,skyclub,co,jp,0
http,www,cvsurgnv,com,5
http,www,jhu,edu,10
ne,jp,herpsgh,theandras,11
http,www,free,xxx,0
theboojum,com,tales,dumptruk,4
http,bmt,mc,duke,11
www,nativenationsdanceco,homestead,com,1
www,boa,constrictors,com,9
http,www,wix,com,3
gamespy,com,n,gage,4
http,www,cansteins,com,2
truelles,pixels,mom,fr,7
www,sparkynet,com,spag,4
http,www,naturalbeefwisconsin,com,12
tripod,com,jjprog,euphoria,3
com,wine,daily,news,5
http,www,recipesource,com,6
www,npwrc,usgs,gov,11
edu,mars,depts,soc,11
http,www,kyorin,u,10
http,www,engl,unt,10
http,sexinbrazil,adultbouncer,com,0
nematode,unl,edu,extpubs,11
ip,eti,uva,nl,11
http,www,wallstfinancialcorp,com,2
www,w,org,tr,3
com,fetish,dangerous,feti,0
iupui,edu,%,ewebtrain,10
http,www,marinscope,com,8
www,freewebs,com,digitalneopets,7
com,pc,strategy,darwinia,7
http,www,nude,girls,0
www,inmotionmagazine,com,slee,1
http,www,militaryfamilies,com,6
http,www,firestone,com,2
gamerevolution,com,oldsite,games,4
com,news,newspapers,php,8
www,student,express,co,10
lg,jp,sr,sum,7
cucug,org,ar,ar,3
uk,planth,pestpics,qic,11
www,newadvent,org,cathen,13
http,www,wheatoncollege,edu,14
com,guide,norwich,html,14
www,salsawhores,com,salsa,0
www,freewebs,com,antiborg,9
merck,com,mmhe,sec,5
http,www,steinhaus,online,7
www,pbr,co,uk,2
http,www,bethanyclipper,com,8
www,spj,org,ethics,8
http,www,primosis,de,0
http,iriz,hanazono,ac,13
pc,gamespy,com,pc,7
www,europe,anglican,org,13
lma,berkeley,edu,codef,10
yahoo,com,group,amastro,11
www,bbc,co,uk,7
international,maritime,com,au,2
http,kakijun,main,jp,7
research,org,site,map,11
http,www,brocklawyers,com,13
www,lpl,arizona,edu,7
http,home,arcor,de,7
http,en,wikipedia,org,11
com,u,football,nfl,14
www,studentorg,umd,edu,14
http,www,holdingground,com,1
com,fetish,bondage,b,0
rottentomatoes,com,m,outsiders,1
gamespy,com,gameboy,advance,4
cessnock,yourguide,com,au,8
http,www,airports,vu,13
edu,hcbio,barth,html,5
www,zades,com,au,10
edu,english,reuben,pal,1
gamezone,com,gzreviews,r,4
ign,com,objects,html,4
http,www,toddwarnerstudio,com,12
http,www,hanawalt,net,13
http,www,merck,com,5
www,geocities,com,heavenbabiesassociation,6
http,www,mondotimes,com,8
groups,yahoo,com,group,13
www,geocities,com,matt,9
www,do,not,call,6
com,gamesell,p,htm,7
endocrineweb,com,diabetes,diabetes,5
http,pc,ign,com,4
http,sakurabeun,iespana,es,7
freewebs,com,raycenter,rayman,4
http,www,ruidoso,net,9
jiban,or,jp,e,11
http,www,coins,of,9
http,www,whitehouse,gov,7
promote,festival,earth,day,7
http,www,recipesource,com,6
aad,org,public,publications,5
cancer,org,docroot,stt,5
www,candeau,edu,lb,10
com,main,dishes,meat,6
org,poet,php,prmpid,1
http,yalebulldogs,cstv,com,10
ca,courses,biology,dmenni,9
http,www,die,laughing,1
co,uk,iob,eng,9
http,www,compuware,com,3
www,gzpaper,com,cn,2
nz,v,fctsht,nutri,7
http,www,pcreview,co,3
http,www,ts,adyar,13
http,www,allhomemadecookies,com,6
http,www,arts,ualberta,13
www,users,bigpond,com,9
com,info,basics,gui,4
http,www,xspurts,com,0
http,www,mrtec,com,3
www,newadvent,org,cathen,13
http,www,colum,edu,11
http,www,avert,org,5
com,young,babes,with,0
gov,history,cardozo,htm,13
www,geocities,com,pmalwankar,3
shulman,com,recipes,rat,6
gob,mx,gobierno,html,7
http,www,radiodiversity,com,8
pussy,porn,com,busty,0
gbarron,gill%,fungi,l,11
www,ecotrade,marketing,com,12
http,www,afraidtoask,com,5
univie,ac,at,horst,10
http,www,planopta,org,10
vatel,fr,v,ang,10
http,open,site,org,4
w,soccer,acc,w,14
gamespot,com,features,monkey,4
http,www,unicade,com,2
net,tudorose,b,htm,1
com,side,dishes,bevera,6
dzfx,com,workshops,list,3
eircom,net,thport,index,9
www,fchd,info,bideford,14
www,hrp,org,uk,10
www,sacred,texts,com,13
journeymart,com,tools,weather,8
http,animaldiversity,ummz,umich,11
www,moortownrugby,co,uk,14
net,emperor,empvamp,html,1
http,www,keicher,de,2
agroatlas,spb,ru,weeds,11
movie,asp,mid,amp;p,1
http,www,angelfire,com,1
http,www,wikipedia,org,10
www,geocities,com,starwanderer,11
worldsexarchives,info,italy,html,0
www,crashonline,org,uk,4
http,www,virtual,sun,3
http,www,presscard,com,8
howstuffworks,com,landfill,htm,11
com,products,addjs,html,8
www,museum,state,il,11
www,messenger,inquirer,com,8
www,discover,science,ie,11
http,druglibrary,org,schaffer,5
http,www,geocities,com,9
foodnouveau,com,recipes,maincourse,6
cstv,com,sports,m,14
com,mi,businesstimes,mi,8
http,www,coolwx,com,8
http,www,baytownsun,com,8
com,ethnic,asia,japane,6
http,www,angelfire,com,13
http,www,amzn,to,12
http,www,masterworks,org,1
cookingcache,com,soupsand,brunswick,6
psp,ign,com,objects,4
www,homebrewerswarehouse,com,au,12
www,theatre,dance,ecu,10
lpople,btinternet,co,uk,11
http,www,protorque,com,2
http,www,newadvent,org,13
org,kc,kc,html,7
ca,apps,index,cfm,1
the,thhouse,com,index,1
http,www,flags,net,10
games,groups,yahoo,com,4
cookingforengineers,com,article,php,6
http,www,rbs,com,13
ca,notebooks,english,richgrd,7
www,geocities,com,dperlov,9
www,fchd,info,sneinton,14
http,www,theredhatsite,com,12
http,www,dl,ket,10
http,www,rvandcampoutwest,com,9
http,search,yumyum,com,6
games,cheats,gbc,shtml,4
http,www,ashaforautism,com,5
state,sd,us,attorney,6
http,www,fastq,com,6
http,www,barrydurand,com,1
yahoo,com,group,thestreets,4
http,www,circlegbrand,com,14
http,www,spearfishing,org,9
www,geocities,com,niagarahookers,9
museum,state,il,us,11
www,gamespot,com,ps,4
com,cgi,generic,clozapine,5
www,keyworthunitedfc,co,uk,14
missouristate,edu,activities,greekl,10
http,www,danrivercompany,com,14
http,www,gamespot,com,4
http,www,rr,de,7
tripod,com,chaos,gd,4
http,groups,yahoo,com,4
www,team,vr,m,14
http,xbox,ign,com,4
http,www,fishingwarehouse,co,12
newadvent,org,cathen,c,13
http,www,geocities,com,4
www,tranquileye,com,free,8
php,indiana,edu,folkpub,2
http,www,freewebs,com,14
http,www,g,tv,4
com,wii,harvey,birdman,4
www,dipbot,unict,it,11
http,www,gamezone,com,4
http,www,onlinemadison,com,8
site,main,htm,mod,11
www,hook,net,jp,0
scn,org,earth,tweeters,9
www,pjvalves,co,uk,2
rxinsider,com,monographs,constipation,5
angelfire,com,nj,bucksafricanskies,9
http,www,cowgirls,com,12
newadvent,org,cathen,a,13
http,www,execulink,com,13
www,psci,net,drmott,9
http,www,newerspreader,com,12
www,cyclamania,co,uk,14
com,channels,games,features,4
http,www,cnib,ca,5
com,links,alaska,htm,8
www,guggenheimcollection,org,site,7
com,au,hemmant,html,9
http,www,naturia,per,7
mysite,verizon,net,res,6
com,free,index,html,8
http,www,cornershot,com,2
en,wikipedia,org,wiki,7
http,www,geocities,com,1
http,www,booksformilitarychildren,info,13
gamespot,com,ps,puzzle,4
com,news,php,id,1
org,parent,growth,index,5
http,www,vaptus,com,3
http,www,amateurbabesonline,com,0
yahoo,com,group,nonvanillaaa,0
http,www,lewingroup,com,2
co,uk,gruk,pages,3
http,www,traditionsoftao,com,12
www,acm,org,ubiquity,10
www,tru,tec,com,2
http,marina,onnet,ch,7
com,kem,kem,t,1
http,www,judithstgeorge,com,7
www,msu,edu,wrac,10
www,recipesource,com,main,6
care,diabetesjournals,org,cgi,5
recipesource,com,ethnic,asia,6
www,cst,ed,ac,11
allrecipes,com,az,cookiejarsuga,6
www,i,informatik,rwth,2
http,www,soberstock,com,5
www,villageidiom,evereden,com,8
www,sweatermeat,net,plunging,0
http,www,cin,org,13
http,www,cusat,ac,10
http,pc,ign,com,7
http,www,houseinprogress,net,6
http,www,immune,org,5
www,sportsline,com,u,14
groups,yahoo,com,group,6
jmdl,com,guitar,marian,6
tncweeds,ucdavis,edu,esadocs,11
columbia,edu,dept,epilepsy,5
www,sfu,ca,sociology,10
my,bar,mitzvah,com,7
http,www,thenewstribune,com,8
www,starchefs,com,mbittman,6
http,www,commercejournal,com,8
epinions,com,auto,used,6
http,www,solent,yacht,9
www,cbeinternational,org,new,13
www,geocities,com,heartland,6
http,www,bio,davidson,11
www,parlour,co,uk,0
com,web,netiquette,shtml,3
http,starwarsboogie,homestead,com,9
messiermarathon,com,about,htm,11
http,www,marcellinos,be,0
http,www,zlscorp,com,11
jhsph,edu,dept,bmb,10
www,paulaspepperjelly,com,ppj,6
bdsm,superx,net,flash,0
allrecipes,com,recipe,almond,6
http,www,oral,cumshots,0
http,www,usatoday,com,11
www,ucc,ie,opa,11
home,mchsi,com,psm,9
www,stlawu,edu,sports,14
net,au,warrandy,index,8
http,www,trends,com,11
http,anywhere,wolfpaw,net,4
http,members,tripod,com,9
http,www,softechww,com,3
org,teen,school,jobs,7
www,movinshoes,com,surf,14
vintageip,com,term,html,10
www,wiu,edu,users,9
http,www,gehnaindia,com,12
webring,com,hub,ring,1
http,www,concurrentgroup,com,3
index,php,title,ad,6
edu,gcramsey,gallery,html,9
com,medications,focus,htm,5
http,www,letstalkauction,com,2
www,fchd,info,rochdale,14
nl,bis,flora,php,11
http,www,club,xtasia,0
e,sf,sf,html,11
com,big,boobs,index,0
com,reference,encyc,cfm,7
nds,gamezone,com,gamesell,4
matureescort,com,sexy,mature,0
com,pom,pom,sluts,0
pc,gamespy,com,pc,4
http,www,nico,net,11
http,encarta,msn,com,13
utoronto,ca,cir,library,10
www,xtrasex,com,x,0
vwh,net,opentrek,html,4
us,msusdftp,jones,i,13
www,chass,utoronto,ca,10
http,www,barronteddybears,com,12
newadvent,org,cathen,a,13
www,free,porn,free,0
http,www,topical,bible,13
http,www,afn,org,9
http,www,plus,one,3
hose,hounds,com,bangbus,0
http,www,bboyzone,com,13
yourpornbank,com,strapon,strap,0
kytales,com,gmorgan,gmorgan,7
colorado,edu,govpubs,for,7
http,www,geocities,com,6
http,www,squadrad,gr,0
com,bjreuk,index,html,14
com,gambinos,shop,defau,12
http,www,ocracokeislandnews,m,8
com,cgi,bin,restaur,3
http,www,elcentrocollege,edu,10
http,www,score,org,9
http,johnsuxatdiablo,tripod,com,4
www,dust,tex,com,2
http,www,cnettv,com,8
bird,dog,news,com,6
com,xbox,gunvalkyrie,html,4
org,topics,sapir,whorf,11
http,www,forecastadvisor,com,8
portsight,com,products,aspx,3
http,ianbmac,pinewoodrecords,com,1
http,www,realmofgaming,com,4
sgr,sgr,kids,sgrmen,7
http,ec,europa,eu,13
www,recipesource,com,desserts,6
www,hm,leder,de,0
tightlatina,com,pussy,picture,0
www,lonelyplanet,com,albania,7
www,gbgm,umc,org,13
http,www,marcelmusic,com,1
www,perthzoo,wa,gov,7
http,www,familystudies,uconn,10
http,www,ctac,ca,5
http,www,originlab,com,11
www,dpo,uab,edu,13
http,www,hentaitoken,com,0
ohiodominican,edu,sports,women,14
www,datamonitor,com,financial,8
http,www,motherearthnews,com,6
ign,com,objects,html,7
www,geocities,com,flfrazier,2
http,www,jewishworldreview,com,11
http,www,lizcarroll,com,1
qualitative,research,net,fqs,5
http,www,trafalgar,intl,10
pc,sins,of,a,7
http,en,wikipedia,org,11
http,www,sandiegofencing,com,14
http,www,physiol,ucl,10
http,www,panix,com,10
http,www,sixsigmainstitute,com,2
http,www,nwwebworks,com,3
com,cgi,bin,iowa,1
treehouse,dance,space,htm,1
http,www,myfishbox,com,9
www,toxiccustard,com,computing,9
http,www,trafficmobile,com,3
hotsexsite,com,boundup,html,0
gamespy,com,xbox,stubbs,4
www,geocities,com,trek,9
com,soups,soups,rec,6
http,www,excelshield,com,3
http,www,letmommykissit,com,0
com,recipes,lb,index,6
www,snhu,edu,asp,14
www,biblegateway,com,versions,13
http,www,librarything,com,10
ac,uk,research,projects,11
http,www,bterrell,com,3
http,www,bettycrocker,com,6
us,servlet,page,pa,5
http,g,webring,com,4
www,mdas,org,sg,5
http,www,greenstonefarm,com,14
http,xbox,ign,com,4
horticultureworld,net,mango,researc,11
www,elvex,com,laser,11
http,www,just,free,0
http,www,oellermann,com,4
http,www,linkedin,com,13
http,www,geocities,com,6
unict,it,orto,html,11
org,uk,pub,candc,9
www,premierbiosoft,com,qpcr,11
sos,louisiana,gov,tabid,10
http,www,a,pics,0
gay,sex,area,com,0
http,teriskitchen,com,soups,6
http,www,bautforum,com,11
http,www,geocities,com,11
http,www,bbc,ca,10
http,www,infoplease,com,7
http,www,liuli,com,7
com,games,products,n,4
http,www,ecomuseum,dk,10
personal,loan,calculator,com,6
http,www,uipfrance,com,7
drsc,news,news,en,11
gopher,elrond,schoenleber,com,3
http,www,contractorsav,com,12
shop,d,hv,amp;cf,1
stiegler,natursteine,de,e,11
http,www,fcsn,net,5
http,thetechzone,com,articles,3
www,defra,gov,uk,5
http,www,divorcemagazine,com,13
com,ret,amanita,species,11
netring,ring,exotic,da,0
http,www,bigwoodieboats,com,9
http,www,discoverylabs,com,2
org,cathen,b,htm,13
www,artsjournal,com,aboutlastnight,8
www,angelfire,com,ego,14
qpais,co,uk,npk,11
http,groups,yahoo,com,1
http,www,didboardmultiples,bravehost,5
http,www,ssefo,com,13
http,www,lhj,com,6
http,www,stmh,org,5
caction,users,netlink,co,1
http,symon,ru,usr,3
com,ordlag,godvegr,gothic,11
www,omnitel,net,martynas,3
http,xbox,gamespy,com,4
www,stickygobs,com,enter,0
http,www,daveadams,com,14
nude,free,porn,pics,0
http,home,concepts,ict,11
http,www,irishbeekeeping,ie,11
minami,alps,yamanashi,jp,10
http,www,voorbeginners,info,7
www,grandmanannb,com,dulse,6
http,www,angelfire,com,0
andrews,ac,uk,histor,7
www,newcastle,edu,au,10
http,www,creativeplaythings,com,12
http,www,behavioranalysts,com,11
http,www,newcartestdrive,com,6
www,nla,gov,au,8
http,www,velvetmag,com,0
members,tripod,com,rkish,6
www,gamefaqs,com,computer,7
www,rspb,org,uk,7
woodlands,junior,kent,sch,7
www,urbanext,uiuc,edu,6
http,www,vanessadelrio,com,0
http,www,warmuseum,ca,8
www,love,complex,tv,0
games,teamxbox,com,xbox,7
http,www,pussypatrol,net,0
botany,hawaii,edu,faculty,11
www,ipm,uiuc,edu,6
http,www,alia,org,10
http,www,nickyee,com,5
http,www,cigarleaf,com,12
ac,uk,sebe,pages,10
www,northcoteleader,com,au,8
http,www,compleatheretic,com,13
www,thenorthernecho,co,uk,14
infocom,elsewhere,org,gallery,4
http,www,funtrivia,com,8
www,uwp,edu,alumni,10
com,netflix,topics,netf,6
ophth,uiowa,edu,asorn,5
http,www,lawyers,com,13
http,www,derryhumanesociety,com,13
http,www,the,crackpot,8
http,chrisnichols,tripod,com,6
http,www,gameindustry,com,4
www,csc,noaa,gov,11
uk,composers,andrew,lloyd,1
http,www,bounding,adventure,9
edu,e,su,cja,10
www,csdl,tamu,edu,11
org,cathen,a,htm,13
t,online,de,rumba,11
library,thinkquest,org,c,7
http,www,bellview,com,2
com,spacewatch,space,weather,11
http,www,mylasiksurgery,com,5
http,www,thebridlepath,com,12
www,worldofhorses,co,uk,14
http,www,gcbcnb,com,13
hi,world,americas,coun,7
http,www,elissaqueen,com,2
http,www,maritime,wayradio,2
extension,uiuc,edu,greenline,6
thespiannet,com,actresses,a,1
www,free,sex,pics,0
http,www,newadvent,org,13
http,www,katespinups,com,0
http,www,rebeccamolay,com,0
http,www,hewitt,robins,2
http,www,admin,cam,10
www,ccu,utvinternet,ie,2
http,www,pioneernet,net,4
estimulaciontemprana,org,dislexia,htm,7
navigator,com,perl,cameras,9
http,www,goldtorchnews,com,8
http,www,soundclick,com,1
www,angelfire,com,wizard,12
http,www,avonpress,com,2
com,library,weekly,aafp,1
http,www,pvrotary,org,13
mysterymachine,com,sweetca,index,0
www,manowar,ru,indexe,1
http,xxxnovices,com,hot,0
red,hot,bear,htm,12
www,pontypoolrugby,co,uk,14
